pathway	description	ERR1513669	ERR1513670	ERR1513671	ERR1513672	ERR1513673	ERR1513674	ERR1513675	ERR1513676	ERR1513677	ERR1513678	ERR1513680	ERR1513681	ERR1513715	ERR1513716	ERR1513717	ERR1513718	ERR1513719	ERR1513721	ERR1513722	ERR1513723	ERR1513724	ERR1513725	ERR1513726	ERR1513727	ERR1513728	ERR1513729	ERR1513730	ERR1513731	ERR1513732	ERR1513733	ERR1513734	ERR1513735	ERR1513736	ERR1513737	ERR1513738	ERR1513739	ERR1513740	ERR1513741	ERR1513742	ERR1513743	ERR1513744	ERR1513745	ERR1513746	ERR1513748	ERR1513749	ERR1513750	ERR1513751	ERR1513752	ERR1513753	ERR1513754	ERR1513755	ERR1513756	ERR1513757	ERR1513758	ERR1513759	ERR1513760	ERR1513761	ERR1513762	ERR1513763	ERR1513764	ERR1513765	ERR1513766	ERR1513767	ERR1513768	ERR1513769	ERR1513770	ERR1513771	ERR1513772	ERR1513774	ERR1513775	ERR1513776	ERR1513777	ERR1513958	ERR1513959	ERR1513960	ERR1513961	ERR1513962	ERR1513963	ERR1513965	ERR1513966	ERR1513967	ERR1513968	ERR1513969	ERR1513970	ERR1513971	ERR1513973	ERR1513974	ERR1513975	ERR1513976	ERR1513977	ERR1513978	ERR1513979	ERR1513980	ERR1513981	ERR1513983	ERR1513984	ERR1513985	ERR1513986	ERR1513987	ERR1513988	ERR1513989	ERR1513990	ERR1513991	ERR1513992	ERR1513993	ERR1513994	ERR1513995	ERR1513996	ERR1513997	ERR1513998	ERR1513999	ERR1514000	ERR1514001	ERR1514002	ERR1514003	ERR1514004	ERR1514005	ERR1514006	ERR1514007	ERR1514008	ERR1514009	ERR1514010	ERR1514011	ERR1514012	ERR1514013	ERR1514014	ERR1514015
ko00680	C_Methane metabolism	1430.5944086021502	3046.026559139786	2654.559677419356	3055.820752688173	3967.009462365592	1759.790537634409	1801.782795698925	2131.046666666667	1364.768924731183	4030.3321505376334	4640.575161290321	2043.051720430108	3162.051935483871	1907.1667741935487	4786.002365591397	1778.2976344086017	1368.078387096774	2956.7779569892477	3436.49935483871	3572.600752688172	2944.870752688172	1391.2512903225806	2694.039784946237	3634.13806451613	4601.125376344085	1958.5712903225804	1973.4086021505375	1656.3573118279571	2890.844193548386	4360.947741935484	2692.3508602150537	2894.536344086021	2582.82129032258	5486.3970967741925	2387.3908602150536	2687.342365591397	4465.6411827957	2060.1997849462364	914.7087096774196	1710.7636559139787	4009.7465591397854	2804.59193548387	1668.985698924731	3215.492795698925	2217.106559139785	1955.4151612903224	5854.600860215054	3353.2582795698927	3703.415268817205	2198.3097849462365	1441.6712903225805	3919.963010752688	2557.5173118279577	1731.2103225806452	2629.9204301075265	2518.3868817204298	1797.82752688172	3360.949784946237	2515.272043010753	1452.7040860215054	2267.5399999999995	3099.3537634408603	885.7638709677419	2759.6731182795693	2374.913548387097	5666.714516129033	3919.1655913978498	3586.4908602150545	810.8197849462365	2351.7781720430107	2833.9825806451613	5312.431182795699	2980.796129032258	3754.251505376344	1538.0032258064512	1430.1121505376343	774.0515053763438	1746.131612903226	1841.005376344086	5253.220322580645	2197.86623655914	1417.1063440860216	1706.5074193548387	1732.3970967741934	6299.801505376343	2638.094946236558	1610.898172043011	2329.8449462365597	2315.587526881721	3034.559569892473	2114.3255913978496	5653.658709677419	2679.5063440860213	2862.9292473118285	1093.9764516129032	2894.5929032258077	2355.7525806451617	11611.256666666668	894.2830107526883	2706.6423655913977	2650.7289247311824	2091.48623655914	3202.896666666666	2435.729247311828	3102.2526881720432	5163.18559139785	1379.0654838709677	1310.1093548387098	2799.3392473118274	3495.2026881720426	2336.962150537635	919.932365591398	2726.1408602150536	1286.114193548387	2993.8135483870965	2469.7579569892464	7650.217419354838	1890.786559139785	1809.992688172043	2480.230967741936	1620.3888172043012	2302.7261290322576	847.1502150537636	1936.4265591397848	4264.399677419356	1971.790752688172	1420.8577419354838
ko00710	C_Carbon fixation in photosynthetic organisms	4984.762222222223	8260.210555555554	7378.232777777778	10869.060555555554	11896.745555555555	5140.538888888888	4578.788888888888	6261.4238888888885	4075.463333333334	12867.874444444446	12647.611111111117	6193.435	9279.763333333334	5661.814444444444	13162.94722222222	5281.878333333333	3967.891666666666	10660.889444444443	10535.449444444446	10692.53611111111	8919.769444444442	3907.7094444444447	8145.519999999999	11255.753333333334	15113.378333333336	5474.328333333334	5966.319444444444	4725.272222222222	8688.645555555555	12634.779444444444	8238.994444444445	9450.121111111112	8107.11388888889	16875.45277777778	7676.850555555556	7542.211666666666	13575.834444444445	6217.508333333334	2856.6227777777776	5064.611111111111	12823.68	8290.108333333334	4968.912222222223	10622.983333333334	7223.139444444445	5769.872222222223	17539.308333333334	9955.705555555554	12404.353333333334	7182.0344444444445	4125.453888888889	12607.743333333334	7598.514444444443	5291.326111111111	8093.852222222222	7358.935000000001	5864.565	9831.644444444444	7226.559444444444	4772.308333333333	8783.116666666667	9475.930555555557	2900.618333333334	8513.423333333332	7030.135	16859.310555555556	12244.950555555555	10663.338888888888	2274.6627777777776	7157.435555555556	7440.812777777778	16256.378888888888	8921.058333333334	12399.148333333334	4883.09611111111	3979.68	2227.749444444444	5506.974999999999	5472.874444444445	14812.25611111111	6119.811666666666	4439.371666666667	5456.549444444445	5130.337222222222	19123.07277777778	7418.191111111111	4529.01888888889	6961.347222222224	8875.36777777778	8371.794444444444	6002.136666666668	16059.546111111107	7375.514444444445	7150.215	3458.1972222222225	8336.417777777779	6659.2827777777775	36682.16277777778	2764.8288888888887	8151.225555555556	7498.3405555555555	6160.896111111111	8930.606111111112	7355.305555555556	8989.367222222221	15196.37222222222	3889.8027777777775	4319.927777777779	8878.34722222222	10009.59777777778	6976.849999999999	3010.407777777777	8167.123333333333	3827.738888888889	8870.885000000002	6399.895555555556	24503.69611111111	5746.107222222222	5608.172777777778	7737.4672222222225	4878.987777777778	7014.80611111111	2514.197777777777	5881.981666666667	11997.973333333332	5823.58	3206.278333333333
ko00720	C_Carbon fixation pathways in prokaryotes	3550.7323529411765	6211.505294117647	5884.9911764705885	6124.942941176471	7223.822647058823	4159.321470588235	4771.8085294117645	5164.704411764707	3059.567647058824	7601.479705882352	11733.444117647055	4499.284411764706	6835.835	4038.5432352941175	9438.408823529411	3275.5517647058823	2671.666764705882	8055.763235294116	8042.892352941176	8193.71176470588	6243.520294117647	3344.8720588235287	6808.154411764706	7394.222352941177	11175.033823529411	3543.6361764705875	3992.9917647058815	3758.687647058824	5803.676176470586	9267.20911764706	5434.387647058822	6570.982647058822	5906.545882352942	12951.047352941176	5254.627647058823	4050.270294117648	9708.804117647058	4041.5547058823527	2253.197941176471	3682.957352941177	8630.574999999999	5801.512647058822	3599.330294117648	6123.638235294117	4890.927647058823	4104.163235294118	12011.76911764706	6816.368235294118	8837.01294117647	4298.246176470588	3482.945294117648	8774.654411764708	5818.973235294118	3752.853235294117	5510.011176470588	5971.047647058824	3601.3479411764697	6483.888235294117	5218.682647058824	3954.041470588236	6229.831176470587	7001.539411764705	1911.9244117647063	5947.780000000001	5289.291764705882	12816.383529411763	8220.484411764704	7524.69	1703.9332352941176	5036.689117647058	7588.318235294116	11119.675000000005	6328.362352941176	8058.421176470589	3506.222352941176	2713.570294117648	1341.929705882353	3822.515	4356.31705882353	11119.091176470589	6798.70911764706	3213.3691176470584	3995.830588235295	4176.639705882353	13885.95294117647	5511.349999999999	3880.338529411765	5624.272058823531	5866.938529411765	6819.510588235294	4663.022941176471	19042.88558823529	5480.839411764707	6322.456470588236	2696.031176470588	6458.583823529413	4253.756764705882	19520.68823529412	2073.9097058823527	5732.990588235294	5667.601176470588	4358.869705882353	6508.386764705882	5191.748235294118	6098.575294117646	7601.787647058823	3116.3505882352943	2846.845	5817.077647058824	7119.091470588235	5014.514411764705	2192.911764705882	5815.170294117647	2683.069117647058	9224.530588235291	4228.91205882353	17189.235588235293	3692.5791176470575	3927.751470588235	4802.366470588236	3201.9752941176475	4752.262352941177	1974.3623529411768	4440.9288235294125	9476.893529411764	4480.413235294117	3497.181764705883
ko00730	I_Thiamine metabolism	4559.132727272728	8785.181818181818	7167.930909090909	8603.949999999999	12781.905454545456	5064.804545454546	4823.958181818182	6128.21090909091	4302.97	14422.33181818182	12400.18	6633.644545454546	9852.057272727274	5915.085454545455	13813.349090909092	5368.329999999999	4481.353636363637	9188.724545454546	9430.80181818182	10025.627272727272	8623.401818181817	4044.742727272728	7356.179999999999	13147.346363636363	14851.76909090909	4709.578181818182	6183.826363636364	4426.978181818181	7078.788181818183	13153.649090909092	8475.562727272727	9744.453636363636	8263.690909090908	15700.549090909091	7323.737272727273	9043.732727272729	12605.543636363638	6898.174545454546	3059.572727272728	5132.117272727272	13867.8	7604.405454545455	4295.0881818181815	13104.696363636363	7219.898181818182	5954.459999999999	16992.763636363637	10463.635454545454	12886.7	7556.736363636364	3950.232727272727	10431.648181818182	7584.087272727274	5182.441818181818	8125.623636363636	6665.62909090909	6434.294545454546	11981.397272727272	7385.731818181817	4342.864545454547	7129.650909090909	9400.87181818182	3183.286363636363	8904.111818181816	6611.25	18108.73363636364	13600.334545454543	9836.44818181818	2135.1981818181816	6281.613636363636	7518.0654545454545	16741.407272727272	9127.745454545457	14403.420909090912	5134.03	4666.075454545455	2612.5245454545457	5570.160909090909	5692.53	11972.24181818182	7082.761818181819	4246.775454545455	5083.205454545455	5176.878181818182	20181.574545454547	6927.738181818183	4871.586363636364	6639.57818181818	9285.012727272728	8640.544545454546	5879.330909090909	17756.794545454544	7555.6	7203.812727272728	3422.068181818182	9504.033636363638	5423.55090909091	24395.474545454545	2939.042727272727	8868.845454545455	7897.587272727274	6014.687272727272	9820.145454545454	7227.659090909091	9741.52909090909	14018.010909090908	4337.381818181819	4855.742727272728	8768.841818181818	10851.260909090908	7196.638181818183	3272.377272727273	8059.9409090909085	3458.0036363636364	9970.510909090908	6437.103636363637	24988.65	5362.518181818182	6100.46090909091	9063.008181818182	4877.683636363637	7248.3	2426.603636363636	5822.075454545455	12023.653636363637	6013.48	3144.97
ko00740	I_Riboflavin metabolism	2865.625833333333	4740.349999999999	4793.552499999999	5187.902500000001	6593.791666666667	3023.458333333333	3224.8074999999994	3966.692500000001	2408.235	7090.548333333333	8272.810833333333	3700.6091666666666	5163.1275000000005	3190.641666666667	6982.46	2858.6008333333334	2287.1325	5651.515833333332	5564.219166666667	6237.02	4812.1050000000005	2592.584166666667	4849.865833333333	6370.859166666666	8046.442500000001	2830.0966666666664	3524.4908333333333	3131.768333333333	4521.990000000001	7152.825	4120.804999999999	5257.275000000001	4579.6900000000005	9915.4125	3899.1666666666665	4002.905	7275.233333333334	3365.834166666667	1982.1633333333327	2793.625833333334	7552.294999999999	4932.520833333335	2687.8566666666666	6061.873333333333	4017.4925	3660.0033333333336	8117.217500000002	5290.151666666667	7085.990000000001	3909.47	2629.84	7177.0925	4320.493333333333	2714.071666666667	4290.345833333334	4740.422500000001	3358.5358333333334	5640.346666666665	4081.015833333333	3078.936666666667	4618.7825	5632.843333333333	1662.6291666666666	4470.11	3862.9575	10096.4275	6892.663333333333	6114.724166666667	1191.46	3415.0925	5115.6466666666665	9089.720833333333	5243.6775	7180.646666666667	2948.476666666667	2048.4366666666665	1211.2091666666668	3126.4233333333336	3388.6941666666667	8021.481666666667	5208.252500000001	2587.513333333334	3248.538333333334	3508.5441666666666	11112.97	4643.68	2952.755	4337.981666666667	5364.031666666667	5015.181666666666	3424.6075	13995.98	4433.015833333334	4773.798333333333	2187.4308333333333	4308.820833333333	3114.7225	10066.558333333332	1595.1308333333334	4353.614166666667	4521.421666666666	3445.1766666666663	5112.565	4439.658333333333	5285.6675	6220.8358333333335	2245.3191666666667	2561.101666666667	4569.7891666666665	5499.000833333334	3912.69	1875.855	4563.6825	1967.4933333333336	7237.099166666668	3304.498333333333	14114.108333333332	2820.0958333333333	3058.861666666666	4762.060833333334	2560.665833333333	3489.888333333333	1675.871666666667	3375.933333333334	7827.988333333334	3366.3491666666664	2497.0141666666664
ko00750	I_Vitamin B6 metabolism	3403.71875	5668.28125	6244.4675	7260.903749999999	8293.98875	4360.82875	4162.11125	5642.267499999999	3177.598750000001	8580.1325	11158.7675	4365.3725	6795.713750000001	4187.4975	8746.349999999999	3088.74	2751.7275	7254.98	8321.44625	8536.095000000001	6182.71625	3409.5975000000003	7037.00375	7906.775	10956.25875	3623.90625	4179.06125	4496.89875	5855.28625	9243.9725	5291.915	5925.585	6005.315	13400.69875	4991.92625	4456.3025	10002.111249999998	4321.33875	2288.85125	3639.85875	8683.286250000001	6098.262500000001	3266.925	7526.8475	4906.43375	4310.8625	12244.138750000002	6674.50375	9098.8775	4504.3375	3857.11875	10717.41375	5852.83	3570.2875000000004	5643.7925	6551.3125	3592.76	6625.9825	5152.546249999999	3972.0025	6782.456250000001	8085.056250000001	2049.56625	5439.91875	6224.476250000001	12324.8275	8216.9775	7919.047500000001	1572.0012499999998	4949.7212500000005	6988.235000000001	11057.21625	6625.248749999999	8496.63875	3562.80625	2606.86875	1453.97875	3902.5325	4363.55625	10591.3975	5988.7300000000005	3009.3925	3894.94875	4774.215	13567.6225	6228.133750000001	4154.9125	6033.24125	5541.2837500000005	6558.404999999999	4896.8775	16735.526250000003	5756.9475	6189.977499999999	2777.60125	6138.131249999999	4362.865	13777.855	2033.6025	5621.040000000001	5418.10375	4480.655	6607.71	5392.44125	5796.222500000001	9566.48	2916.02375	3063.3	5896.08375	6992.3375	4945.30875	2305.78	5929.49625	2616.7775	8416.212500000001	4024.7375	17695.911249999997	3764.655	4076.68	5133.68	3172.5825	4688.49	2156.5925	4568.265	9734.55125	4491.00375	3529.9999999999995
ko00760	I_Nicotinate and nicotinamide metabolism	3613.150555555556	5620.854444444444	5454.761111111111	7199.620555555555	7797.844444444443	3829.497777777778	3831.220555555556	4591.193888888888	2907.968888888889	8274.101111111111	10589.71777777778	4288.108888888889	6348.084444444443	3972.7783333333336	9296.306666666667	3443.635555555556	2756.836666666666	7556.805555555556	7476.590000000001	7495.971111111112	5510.827222222221	2948.6966666666667	5591.141111111112	7678.336111111111	9206.254444444445	3330.496111111111	3963.9755555555553	3443.4538888888887	5478.181111111111	8985.972777777777	5531.570000000001	6788.349999999999	5384.382222222223	10618.579444444444	4964.253888888889	4878.708333333333	8259.215000000002	4281.508333333334	1951.6544444444444	3536.40611111111	8851.277222222221	5319.931111111113	3133.1588888888896	6911.474999999999	5094.002222222223	4160.418333333333	11278.066111111111	6720.047777777779	7919.844444444445	4740.892222222221	2872.4511111111115	8324.26388888889	5314.631666666665	3636.916111111112	5507.170555555556	5150.5777777777785	3899.1577777777766	6709.227777777778	4812.589444444444	3303.008888888889	6183.904444444445	7470.990000000002	1910.1755555555555	5808.269444444446	5192.910555555555	12089.90555555556	8863.462777777779	6888.5233333333335	1549.572777777778	4278.246111111111	6763.610000000001	11192.932777777776	5895.531111111111	8409.330555555556	3402.522222222222	2891.021111111111	1568.3116666666665	3709.573333333333	3974.559444444444	11001.642222222225	6140.382777777778	3098.3355555555554	3668.411111111112	3813.889444444445	13401.262222222223	5379.204444444444	3573.008888888889	4768.127777777779	6028.456666666669	6165.065	4310.591666666666	16636.207777777778	5170.745000000001	6132.866666666666	2734.295	6177.725000000001	3872.315	15263.14777777778	1852.5972222222224	5885.112777777777	5457.736666666668	4162.670555555555	6361.136111111112	4975.777777777777	6248.019444444443	9531.84777777778	2957.373333333334	2961.5505555555555	5648.344999999999	7119.913888888888	4736.363888888888	2088.26	5188.765555555556	2280.305555555556	8509.152222222223	4116.54	17096.944444444445	3661.251111111111	3847.666111111111	5547.0633333333335	3049.774444444445	4646.137777777778	1924.5633333333333	3962.051111111111	9073.51666666667	4127.017777777778	3128.067777777778
ko00770	I_Pantothenate and CoA biosynthesis	5206.747333333333	8623.614666666666	8438.002666666667	9863.045333333332	13326.956666666669	5881.1793333333335	5831.4800000000005	7262.05	4637.211333333335	14637.590666666663	15881.020666666667	7247.448666666665	10447.735333333332	6215.5700000000015	14276.277333333332	5758.258666666667	4497.374666666667	11522.398000000005	10482.100000000002	11970.65	9684.975333333332	4645.115333333333	8723.328666666668	12984.598	16379.801333333333	6105.636666666666	6640.073999999999	5414.639999999999	8645.495333333332	14375.326	8915.902666666667	10738.084666666666	8981.614000000001	17663.032666666666	8029.88	9045.631333333336	13906.420666666663	7042.780666666668	3362.214	5558.944	14798.440666666667	8598.498666666668	5264.536000000001	12783.172666666664	7728.645333333333	6544.174666666667	17286.86	10893.025333333331	13935.074	7936.599333333333	4508.000000000001	12914.452	8426.885333333334	5695.542666666667	8718.418000000001	7800.312000000002	6612.427999999999	11169.410666666668	7824.793333333332	5098.5266666666685	8779.234666666665	11049.00466666667	3184.262666666667	9208.239333333331	7864.018666666668	19087.72666666667	14610.718666666666	11117.404	2441.353333333333	7408.232666666666	9277.406	18120.997333333336	9491.148	13915.038666666664	5389.685333333333	4467.612666666667	2464.753333333333	6106.717999999999	6293.392000000001	16428.297333333332	7915.039333333332	4960.739333333334	5965.038	5944.406666666667	22153.89933333333	8025.784666666667	5727.691333333334	7553.754666666667	10264.689333333336	9553.13	6729.046666666666	20625.394	8320.872666666668	8488.834666666666	4064.6666666666665	9446.273333333334	6606.724	24469.59733333334	3217.3333333333326	9310.363333333336	8491.105333333335	6719.135333333333	9982.398	8004.78	10687.149999999996	16049.930666666663	4560.230666666667	4771.434	9411.360666666667	11507.283333333333	7741.667333333333	3380.978000000001	8833.130666666668	3839.9120000000007	11544.272	7195.686000000001	25679.32866666667	6052.450666666667	6226.793999999999	9350.441333333332	5057.98	7362.151333333332	2815.912	6116.304666666667	13861.962666666665	6609.396666666667	3905.755333333333
ko00780	I_Biotin metabolism	4024.258	7237.757999999999	8025.701999999999	8847.511999999999	10102.034	5632.472	5295.478000000001	7276.908	4119.044	9479.212	13065.285999999998	5605.402	8454.323999999999	5094.33	8886.076000000001	3472.97	3115.664	8938.728	11048.58	10641.594	8795.192000000001	4615.374000000001	9546.832	9445.938	16222.818000000005	4354.967999999999	5229.584	5544.715999999999	7517.906	9995.33	5456.240000000001	6736.3460000000005	8231.473999999998	19157.16	7126.392	6265.694	15017.262	5093.64	3297.534	4601.14	10017.12	7846.378	3603.528	8140.352000000001	5359.078	5284.766	15506.924	8098.173999999999	12494.186	4853.706	5219.509999999999	13863.006	7724.664	3892.848	6175.598	8846.53	4174.956	7745.469999999999	7151.331999999999	5899.9580000000005	5599.034	9644.984	2739.236	6304.484	7487.536	17057.604	9795.048	10481.882	1995.056	6801.712	8125.266	12117.392	9369.076	11132.684	4733.59	2884.4	1471.5279999999998	4334.578	6143.254000000001	10349.524	7531.110000000001	3896.894	4853.18	6559.432000000001	16646.574	8099.889999999999	5300.629999999999	8455.642000000002	6698.902	7756.348	6061.55	21352.214	7275.129999999999	7451.766	3111.08	6940.098	4821.598	21006.692	2911.792	6823.062	6605.296	5398.446	7941.872	7326.159999999999	6375.188	7632.882	3356.91	3707.13	7943.039999999999	7944.733999999999	7191.194	2299.792	7458.318000000001	3607.708	10678.084	4889.512	20260.366	4475.95	4702.710000000001	5371.6900000000005	4244.316000000001	5267.456	2589.2	6683.652	12435.007999999998	6158.1720000000005	4136.602000000001
ko00785	I_Lipoic acid metabolism	4161.79	3855.845	6314.3	7075.7	4150.985	4524.41	4251.96	5145.57	2375.9	3553.79	11980.47	2870.99	5741.905000000001	2891.08	6615.545	1869.12	1356.35	9596.21	9664.97	7828.09	5258.53	3265.605	7876.32	4660.74	10106.58	3113.45	3588.43	3516.67	5019.015	7845.879999999999	3908.64	4641.52	5108.91	13083.28	4081.88	486.3850000000001	9259.905	2694.77	1887.48	3124.875	5950.99	5219.21	3091.785	2038.005	3162.57	3542.02	11411.545	4758.035	7042.44	2205.07	3966.91	10940.305	5471.65	3218.38	3548.32	6924.91	1750.875	2215.97	3965.48	4589.39	6398.115	7914.94	1437.12	4825.6	5577.15	11727.405	6170.42	6452.17	1348.56	4267.29	8175.299999999999	6487.185	5470.25	4770.25	2922.56	1240.04	450.06	3561.63	3839.94	12212.875	6506.42	3062.24	3354.85	4398.27	10038.29	4974.26	3881.05	6235.58	4291.33	6246.05	4669.1	20612.06	5550.23	5552.63	2039.15	4470.615	3337.665	10187.76	1496.12	3721.595	4591.825	3755.31	5107.23	4298.72	3623.2	4155.12	2424.995	1749.3049999999998	5058.29	4492.63	4577.585	1370.32	4535.935	2546.02	9664.02	2735.665	13080.755	2315.81	2776.34	2002.05	2180.875	3367.09	1858.73	3976.46	8445.63	4791.7	3588.33
ko00790	I_Folate biosynthesis	3968.5441666666666	4468.028333333333	6256.7175	7222.5425	6455.470833333333	4756.674999999999	4328.514166666667	5757.213333333333	3210.4341666666664	6959.269166666668	11498.750833333334	4535.1775	7623.924166666667	4199.38	7945.8625	3104.255	2506.77	8734.516666666668	9532.216666666667	8950.999166666666	6664.454166666666	3382.611666666666	8443.077500000001	6864.743333333332	11599.501666666669	3850.6675	4322.9825	5149.2891666666665	5611.581666666668	9007.580833333332	4864.409166666666	6174.0	6026.738333333334	14924.903333333335	5168.043333333334	4408.549166666667	9608.714166666665	4119.903333333334	2538.8375	3602.730833333333	7900.446666666667	6228.555833333333	3054.7941666666666	4372.894166666667	5192.124166666667	4421.059166666667	11820.161666666669	6198.830000000001	9211.7575	3717.925833333333	4165.6625	9838.3175	6400.481666666667	3515.5083333333337	5311.662500000001	6785.2075	3036.1091666666666	5647.211666666666	5479.9325	4466.240833333333	7937.633333333334	8837.190000000002	1940.1925	4848.304999999999	5630.982499999999	13769.548333333332	8619.785833333333	7712.8725	1596.0325	5094.237499999999	7899.238333333334	10449.343333333332	6802.3175	7241.502500000001	3729.09	2275.028333333333	1350.996666666667	3854.5816666666665	4641.4875	11439.464999999998	6870.0	3355.213333333333	4086.903333333333	4876.996666666668	14420.667500000003	6020.030833333334	4379.595833333334	6404.681666666667	5025.866666666668	6229.165	5402.145833333334	19681.21833333333	5787.139166666667	6779.836666666667	3053.2983333333336	5268.365	4032.556666666666	16741.37	2172.829166666667	5435.376666666667	5403.663333333333	4582.516666666667	5961.639166666667	5524.198333333333	5330.3966666666665	8382.49	2152.708333333333	2608.0525	6068.496666666666	6749.526666666668	5137.943333333334	2531.250833333333	5107.3775	2554.0641666666666	9385.72	3848.6083333333336	18351.614166666663	3607.401666666666	3755.409166666667	4077.568333333333	2888.0116666666668	4547.139166666667	2271.0483333333336	4895.606666666668	9413.4975	4925.619166666666	3696.705833333333
ko00791	L_Atrazine degradation	433.32	198.1071428571429	1112.207142857143	774.1028571428571	1257.6171428571429	587.3100000000001	1259.564285714286	755.6485714285715	256.93	274.25142857142856	1984.4428571428573	163.0014285714286	337.4271428571428	359.9171428571429	236.64285714285717	159.42857142857142	70.64142857142858	607.72	662.8571428571429	1541.857142857143	479.2157142857144	543.8214285714286	651.4014285714285	305.89428571428573	397.5	297.49857142857144	173.0371428571429	640.5514285714287	1293.2042857142858	379.37	140.73285714285714	319.0614285714286	520.9442857142857	958.25	268.18857142857144	877.8571428571429	357.38571428571424	314.07142857142856	263.87857142857143	262.3428571428572	397.4985714285714	1002.0914285714284	163.21428571428572	228.8571428571429	85.75	693.9642857142857	753.3642857142858	373.63142857142856	381.1242857142857	144.69285714285715	581.5	841.1785714285714	375.19428571428574	86.89285714285714	386.4657142857144	1196.7800000000002	55.74857142857143	242.7142857142857	181.32142857142856	504.4485714285714	90.14285714285714	523.1414285714285	119.04571428571428	155.23714285714286	2191.8571428571427	1072.0028571428572	367.8228571428572	881.1700000000001	280.85	248.99857142857144	1885.952857142857	278.9928571428572	740.5357142857143	219.07142857142856	416.7485714285714	167.89285714285714	119.57142857142856	63.60714285714285	388.7142857142857	2146.5714285714284	131.01000000000002	642.0	410.2857142857143	978.7042857142858	297.46571428571434	1691.5257142857142	455.5971428571429	668.25	114.92714285714284	895.9885714285714	450.5928571428572	1255.1114285714284	810.8785714285714	2124.742857142857	359.57428571428574	155.96	501.57714285714286	225.7142857142857	71.26571428571428	293.0371428571429	548.5985714285715	515.9642857142857	635.0985714285715	305.70428571428573	341.04714285714283	841.6785714285714	225.75	60.38142857142857	194.8542857142857	371.9285714285714	495.1885714285714	197.3571428571429	273.93	179.57142857142858	1391.547142857143	345.8557142857143	657.0357142857143	206.4085714285714	100.96428571428572	271.8928571428572	147.14285714285714	165.92714285714283	409.86285714285714	146.8142857142857	1983.9414285714288	427.1785714285714	1702.6185714285714
ko00830	I_Retinol metabolism	0.0	0.0	518.5077777777777	0.0	562.2322222222223	244.89444444444447	415.9127777777778	0.0	0.0	0.0	966.9616666666668	0.0	223.7855555555556	193.0738888888889	0.0	116.48333333333332	0.0	0.0	246.83500000000004	0.0	243.72833333333327	304.4861111111111	0.0	427.0733333333333	0.0	260.50388888888887	194.5561111111111	0.0	0.0	349.6927777777778	0.0	0.0	0.0	0.0	162.80277777777778	0.0	578.75	215.265	119.20555555555556	0.0	431.4255555555556	0.0	0.0	0.0	120.89722222222224	0.0	0.0	221.705	420.9983333333333	0.0	211.56444444444443	0.0	0.0	0.0	0.0	0.0	0.0	282.70666666666665	0.0	0.0	0.0	0.0	115.98277777777778	0.0	0.0	668.5333333333334	395.4716666666666	0.0	0.0	0.0	742.4927777777779	267.65277777777777	386.19888888888886	0.0	195.7488888888889	0.0	0.0	0.0	282.12166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	355.83611111111105	368.69888888888886	0.0	415.2005555555556	0.0	3536.203333333333	294.4777777777778	521.428888888889	0.0	192.26	0.0	0.0	96.90944444444445	0.0	283.5461111111111	0.0	0.0	212.34166666666667	231.91166666666663	0.0	170.86777777777775	153.26333333333335	0.0	269.9405555555556	0.0	95.21222222222222	503.225	0.0	0.0	191.30555555555557	444.3488888888888	0.0	0.0	197.05444444444444	0.0	0.0	116.98833333333332	163.44944444444445	662.0672222222222	280.64000000000004	0.0
